text,label
"Jujur, aplikasi bagus. tapi sop aplikasi nya untuk pasang sambung baru tidak jelas. dan layan jelek sekali, pada akhir tetap ke PLN dekat sudah 10 hari tidak ada gera dan langsung ke PLN dekat dan minta tunggu lgi paling cepat 5 hari kerja paling cepat ktanya mnunggu manager ttd dan lain-lain susah amat sop nya, ini aplikasi pajang saja kah? PLN unlam bjm, tolong kerja profesional anak buah khusus yang wa saya atas nama PLN kok susah hubung karena sblmnya dia yang wa",APLIKASI
Kenapa yang saya ngak bisa masuk saja dari kemarin sudah coba apakah aplikasi masih fungsi,APLIKASI
Stlh perbarui daftar pasang baru susah,APLIKASI
Kabupaten kotabaru tiap hari mati lampu jam jam. usaha milik negara kenapa selalu punya kualitas kayak thai.,LAYANAN
Aplikasi nya tidak bisa ecek,UMUM
Tipu,UMUM
"Posisi meter akir bulan lalu tidak hubung ke posisi awal bulan jalan alhasil, tagihan bengkak sudah komplain 3 x tidak ada tindak lanjut kecewa",LAYANAN
"Lampu selalu mati dan tangan lama,sda brpa hari ini selalu madam",LAYANAN
"Saya lapor ke pengaduan karena masalah listrik mati ke PLN mobile dari siang sampai malam masih belum ada respon, tolong ya pihak PLN cepat dalam menindaklanjuti keluh yang ada!",LAYANAN
Layan buruk uang saya tidak kembali padahal itu salah aplikasi,APLIKASI
Mahal. kau masih bilang rugi?,UMUM
Tangan lambat. lapor jam 11 siang. jam 22.13 belum ada yang tangan,LAYANAN
"Layan sangat buruk hubung layan teknisi tidak kunjung datang serta jawab yang hanya tunggu 3 jam, selak rumah terbakarbbaru teknisi datang",LAYANAN
Susah buat daftar verifikasi email OTP tidak ada kirim padahal email sudah benar,APLIKASI
Kalau jam malam memang aplikasi tidak bisa login ya? ini mau isi karena tiba tokennya habis malah tidak bisa masuk padahal internetnya pake kuota,APLIKASI
Lambat gera tugas nya aplikasi tidak bikin tugas daerah jadi lebih kompeten,LAYANAN
Aplikasi nya sudah cukup baik tapi tugas di lapang nya kurang profesional bahkan sampai batal tiket dan kes biar langgan tidak layan dengan baik. tolong di laku baik hal ini,LAYANAN
"Tangan masalah tidak solutip, birokrasi jelek, sudah komplain juga tidak di atasj, tidak di bantu cuma di dengerin doang tidak ada baik masalah, tapi mau bagaimana lagi, sedia layan listrik rumah di monopoli ama ni usaha",APLIKASI
"PLN gila,baru telat 7 hari itu saya minta ringan besok saya bayar tapi listrik saya malah mau putus",LAYANAN
"Sangat lambat makin kesini makin gajelas,,",UMUM
"Tidak bisa download invoice di fitur aktivitas, padahal baru h 1",UMUM
"Aplikasi error listrik sudah di bayar lunas malah ada tagihan bulan yang sudah di bayar, ngaco ah bumn",APLIKASI
Saya buat pengaduan 2 x tapi terus z tugas PLN g ada dtng baik tapi d aplikasi status buat olah sudah di kerja dan di perbaiki... ini apa 2 an kerja begitu... coba buat aplikasi yang langgan bisa approve benar sudah kerja atau tidak... supaya kerja juga bisa tingkat bukan cuma klik dari sana z padahal belum ada kerja bulak balik telp k cs tapi cma gitu-gitu z...,LAYANAN
Usaha perintah yang monopoli namun tidak profesional,UMUM
Buruk buruk buruk,UMUM
Sudah 3 x ganti jaring belum template banget jawab sekali masuk malah kena limit 10 x kode verifikasi. nunggu 1 x 24 jam padahal sampai hari ini doang periode catat mandiri bagaimana ini solusi,APLIKASI
Habis di perbarui kok hilang semua history beli pulsa. nama di akun tidak muncul. pas mau masuk lagi email di anggap sudah daftar padahal masuk pakai no hp sendiri,APLIKASI
Aplikasi bobrok,UMUM
"Aplikasi sampah, lambat login susah, brengsek",UMUM
Tidak bisa login dengan akun saya,APLIKASI
"Mau daftar, suruh masukin email padahal email sudah benar tapi kode verifikasi nya tidak masuk. kali nyoba tetap saja gk ada masuk kode verifikasi nya. sulit banget, sudah suruh login pake nomor wa, pake email juga. rumit",APLIKASI
"Tidak jelas sistem login, 1. menu login masuk tidak jelas walau login dengan email sudah daftar 2. login daftar email baru, pesan verif ke email tidak ada di mana",APLIKASI
Saldo saya yang ada di dalam tel saya yakin ini ada oknum main,APLIKASI
"Sekarang buat pengaduan liatrik padam susah, harus telpon call center harus email, kalau dulu bisa langsung dari sistem",APLIKASI
"Biasa bumn budget aplikasi langit kualitas abal abal, buat login pakai OTP no telp sudah sesuai tapi masuk email lalu sudah daftar dan tidak bisa log in. abang it yang ganteng tolong buat pilih untuk login pakai no telp atau email, jangan kamu paksa nomor telp terus email musti baru! login email tapi no telp kosong paksa perbarui dan balik nya login nomor telp tapi email kosong paksa perbarui untuk link email dengan no telp / identitas. jangan cuma gedein budget tapi kualitas nya abal abal!",APLIKASI
"Sampah tidak guna mo log in ajh susah, banget tol",APLIKASI
Kacau lambat banget apknya,UMUM
Apa ini aplikasi mau beli token loading nya lama banget,UMUM
Lambat banget ini aplikasi. nelpon call centernya pulsa habis 11.0 tidak sampai selesai sudah hbis segtu pulsa ku. paksa instal aplikasi PLN malah aplikasi lambat banget,UMUM
"Habis perbarui malah tambah loading, fitur jadi rumit",UMUM
So many bugs,UMUM
Error ini tidak bisa mau beli token,UMUM
Disuru perbarui app. telah di perbarui langsung ke kick logout. mau usaha login tidak bisa. ketika masuk nomor hasil lalu masuk email daftar jwbannya email sudah daftar bagaimana database nya,APLIKASI
Telah perbarui login malah tidak bisa masuk pakai email.,APLIKASI
Ini kenapa tidak bisa isi token? beberapa hari unauthorized,APLIKASI
"Jadi tanggal 27 februari 2026, telah saya laku pengaduan listrik padam, dan hendak saya lihat kembang pengaduan nyata akun saya hilang, tidak bisa di akses, saya keluar akun bisa keluar, lalu saya masuk lagi sudah tidak bisa. apakah akun saya di blacklist?",APLIKASI
Ini ngebug atau bagaimana daritadi mo isi token gabisa-gabisa. tulis unauthorized,UMUM
"Dear developer. nomor saya dan email saya sudah pasang dan benar. tapi tidak bisa login. anda blg single login. saya minta nomor sudah saya kasih, minta email sudah saya kasih. dan dua akses itu sudah saya daftar akun saya.",APLIKASI
Beli pulsa gagal tapi saldo nya gk kembali,APLIKASI
Aplikasi taik. aku buat lapor madam listrik tidak ada selesai nya. malah tiba-tiba di aplikasi bilang saya sudah batal pengaduan nya. tidak relevan.,LAYANAN
PLN psyah...sering mati lampu...bayar telat denda,LAYANAN
PLN di karawang di bulan ramadhan ini sering mati listrik di saat saat krusial pas buka puasa dan taraweh. PLN ganggu aktifitas ibadah umat muslim.,LAYANAN
Saya bagai langgan rasa sangat rugi rena padam lampu daerah saya tiap hari.kadang mlm alamat.desa banjarsari rt 05 rw 02 kec.sampanahan kan.kotabaru. kalsel,LAYANAN
Tugas nya punya otak tidak waktu orang sahur malah madam kalau tidak bisa kerja ganti saja pegawai cari yang bisa estimasi waktu.,LAYANAN
"Aplikasi sampah buang-buang anggar mau lapor rusa via live chat tampil malah blank putih... tidak usah nyalahin hp atau internet saya,karena ini saya coba guna android dan internet yang sudah cukup bagus",APLIKASI
Sangat sangat tidak bantu aplikasi di buat tengah matang. pengaduan susah. usaha elit kelas PLN punya aplikasi kaya telor stgah mateng.,APLIKASI
Tidak bisa download invoice...sangat kecewa,UMUM
"Aplikasi yang sangat sangat buruk. 2 x gagal beli token sini di hari yang sama. dengan sabar saya buat pengaduan, suruh nunggu 3-4 hari kerja. sabar tunggu sampai 2 minggu, pengaduan saya tidak ditindaklanjuti. adu pun juga pake live chat yang sangat pusing customer, karena tiap ganti agent tanya kronologis casenya apa. padahal mereka bisa cek riwayat chat pengaduan belum benar benar",APLIKASI
SPKLU masjid agung at-tin tidak fungsi dengan baik,LAYANAN
Sangat butul saat lapor listrik padam di area tempat di suruh download aplikasi tapi pas proses aju malah tidak sedia di lokasi anda,APLIKASI
Kelas aplikasi usaha negara jelek banget najis,UMUM
"Mati lampu lebih dari satu jam, bikin lapor di aplikasi PLN mobile status selalu cancel wo, live chat cs muter-muter template jawab tanya mati lampu kenapa selalu jawab template, tangan selalu muter-muter begitu. minimal cs informatif kalau tanya itu jawab sesuai real case jangan pake bahasa template.",LAYANAN
Aplikasi sangat bagus tapi sayang sdm tidak pada lapor pengaduan sampai 2 kali dari pagi sampai sore belum juga direspon.,APLIKASI
"Tidak user friendly, tidak cocok untuk mereka yang kurang paham aplikasi atau awam. menu yang perlu di isi akan hilang saat konfirmasi, selalu minta upgrade akun meski sudah upgrade, konfirmasi terlalu lama. harus aplikasi mudah proses untuk langgan tidak malah repot",APLIKASI
"Saya beli token listrik dengan pembayaran lalu dana,,sudah laku transaksi saldo dana saya sudah potong namun status bayar gagal,,kalo transaksi gagal tapi kenapa saldo saya hilang?",APLIKASI
Layan PLN area cengkareng parah sudah minta adu keluh di aplikasi gk di tindak lanjut dan di batal di riwayat adu tera telah di batal karena langgan gk bisa di hubung padahal di chat saja kita bales peyugas minta share location juga di kirim,LAYANAN
"Saya pasang listrik subsidi, telah pasang 2 bulan subsidi cabut bangke memang",LAYANAN
"Sulit di perbarui sekarang banyak maintenance nya mau cek IDPEL pun loading, telah loading tidak muncul kacau ini aplikasi",UMUM
Pengaduan via aplikasi sangat low respon,LAYANAN
"Kenapa sekarang app ini tidak bisa di guna padahal belum memang sangat bantu banget. mohon segera di kembali lagi seperti semula,krna ini bisa jadi sarana layan hadap masyarakat",UMUM
"Aplikasi tidak bisa buat id langgan saya dapat fasilitas, terang remaja terus bagaimana mau dipake... cleqr cache, delete input lagi juga percuma. padahal id langgan dua tidak ada masalah.",APLIKASI
"Kenapa tiap tahun layan PLN makin tidak respon ya? sudah lapor pake aplikasi, di suruh nunggu tugas hubung tidak kunjung datang. padahal masalah dari tiang listrik.",LAYANAN
Ini bagaimana kok swacam tidak bisa buka alas angka stand meter kurang dari bulan lalu tolong diperbaiki,APLIKASI
Pembayaran guna QRIS mohon tambah,APLIKASI
Ini kenapa minta perbarui kali kali baru saja perbarui belum detik minta perbarui lagi,UMUM
"Ulang di 2026! rumah kosong 1 bulan tagihan 400 k! kontak live chat di aplikasi bolak balik customer seems to be disconnected. edit januari 2024 mana yang kata koreksi tagihan? makan duit haram enak ya? - rumah kosong 19 hari, masa tagihan listrik 700 k kayak kalau tinggal full? ac mati, elektronik mati semua. makan duit haram tidak berkah woi. bisa ya kasih keluarga duit haram? enak ya? enak ya moroti rakyat? mentang-mentang listrik cuma dari PLN terus tagihan enak jidat kalian.",LAYANAN
Sudah lapor berkali-kali tidak direspon,LAYANAN
Aplikasi apa bikin pin kok muncul notifikasi tidak boleh masukin angka bagaimana cara kocak,APLIKASI
Kurang,UMUM
Tidak bisa masuk ke aplikasi nya,APLIKASI
"Butuh verifikasi email, tapi kode OTP tidak masuk ke email yang daftar",APLIKASI
Aplikasi sangat lambat,UMUM
"Pembayaran masih sulit isi saldo, mesti juga ada QRIS",APLIKASI
Error terus scan SPKLU sudah perbarui baru rasa tidak kompatible. akan rubah ketika sudah di fix kan,APLIKASI
"Tangan sangat lamban padahal beli listrik tidak berhutang,tetapi tanggap begitu lambat",LAYANAN
"Aplikasi tidak jelas, ada tagihan, saya mau bayar, tapi tidak bisa. terang selalu gagal muat data, isi pake m-banking, tulis id langgan salah. padahal sudah cek ribu kali, itu id langgan benar memang sampah.",APLIKASI
Apa customer service nya lambat banget padahal sini mau complain hadeh,LAYANAN
Verifikasi jadi ladang pungli,UMUM
"Hampir tiap hari mati lampu di komplek saya, parah skali",LAYANAN
"Respon lambat percuma instal aplikasi ini, mati lampu lama tangan",LAYANAN
"Data swacam aku lagi-lagi tidak pakai data swacam tanggal 27 februari 2026 jam 19 23. dengan alas aku catat meter di luar biasa aku catat meter biasa kata PLN pagi dan siang hari. sedang pada 27 februari 2026, aku catat meter pada malam hari. aku tau sebab karena tugas PLN ingin cepat pulang kerja dan tanggal 28 februari 2026 adalah hari sabtu. hari libur kerja. memang enak jadi pegawai PLN ya. semena-mena. dan tanggal 27 februari 2026 itu akhir jam 23 59. marah",LAYANAN
Habis d perbarui malah jadi jelek. tidak ada info tinggal brapa hari lagi habis tokenny. terus riwayat beli token juga gk k perbarui trakhir pas sblm perbarui aplikasi. padahal baru saja ngisi tapi tidak k catat.,APLIKASI
Daftar pasang baru sekarang lebih rumit,APLIKASI
Ora kalap verifikasi email ora di kei wes dicoba-dicoba terus ora iso,APLIKASI
Tolong min untuk unit kerja ulp pancur batu... bila ada madam di sebar pemberitahuan pemdaman nya... ini tidak ada pemberitahuan... masyarakat sangat kecewa min,APLIKASI
"F 0 h,",UMUM
"Kenapa ada tulis lambat 0 hari warna merah? ganggu pandang padahal saya selalu langsung bayar tiap kali ada tagihan baru. meski 0 hari, tapi marna merah, tapi sangat ganggu seolah-olah saya tidak atur bayar",UMUM
"Minta baharu terus, padahal sudah baharu foto ktp dan selfi pake ktp,",UMUM
"Balesan cs lama,",LAYANAN
"Maaf ku kasi b 1, soal ku sudah bayar tagihan tapi listrik rumah ko padam ya, sudah pake pengaduan tapi respon lama, tidak ada tanggap bikinn rumit orang saja kalau ada tindak lanjut nanti aku kasi tambah bintang nya, sekarang 1 dulu saja soal jelek",LAYANAN
Jangan pernah sambung/pasang baru lewat aplikasi ini...sy sudah bulan belum juga ada tugas pasang baru ke rmah sy...pdhl sudah bayar lunas...tetangga yang nyruh orang lain sudah terpasang...pakai aplikasi sbulan lebih belum pasang,LAYANAN
"Mau buat pengaduan susah banget padahal download aplikasi ini bayar loh,di tempat saya ad gangguan listrik dri kemren mlm itu lampu kedap kedip mati dan nyalah sendiri semua perabot gk bisa di pake seperti ac,kipas,lampu dll.heran banget sama tugas PLN buat konsumen ganggu banget krna bikin sakit mata dan ke panasan,masak gk tenang krna lampu mati hidup sendiri.tolong respon pengaduan saya lokasi jln manggis ll poncol bulak, kontra mama uce rt 04,rw 17 di tggu respon y segera.",APLIKASI
"Aplikasi tolol bodat, heh kalian develop pake otak. habis transaksi mengapa maksain ulas binatang itu. itu aku kasih ulas hina buat kalian. ganggu saja",UMUM
"PLN mobile tidak bisa di akses di luar negeri. ketika di guna di indonesia, aplikasi sat set. namun pada saat di akses di luar negeri, seperti yang linglung. hanya loading dan putar putar di situ saja tanpa hasil. ada yang tahu cara akses atau memang PLN batas jangkau guna aplikasi nya.",APLIKASI
Tidak stabil,UMUM
Tidak bisa login saat ada di luar indonesia. kecewa,APLIKASI
"Terlalu PLN singkawang. lampu padam terus. dalam minggu pasti adaa padam. jam jam 7 malam padam, ini jam 10 malam padam lagi. tiap hari inyan ke baik ye. bayak bayak",LAYANAN
Force close,UMUM
"Data swacam aku lagi-lagi tidak pakai data swacam tanggal 27 feb 2026 jam 19 23. dengan alas aku catat meter di luar biasa aku catat meter biasa kata PLN pagi dan siang hari. sedang pada 27 feb 2026, aku swacam pada malam hari. aku tau sebab benar karena tugas PLN ingin cepat pulang kerja dan tanggal 28 feb 2026 adalah hari sabtu. hari libur kerja. perbarui turut kalian alas PLN atas darimana dapat cs wahyudi. 1 mar 2026 22 30. cs fredy. 2 mar 2026 22 16",LAYANAN
"Layan PLN sangat sangat buruk, di aplikasi ada terang sedang diperbaiki tapi di nyata tak ada satu tugas PLN yang datang, tipu semua layan buruk tolong tingkat layan langgan",LAYANAN
Tidak jelas mau bayar pake bca saja ngebug,APLIKASI
Meter sangat lama di pasang.,LAYANAN
"Belum perbarui normal saja ini app, bisa foto meter cara mandiri, telah perbarui aplikasi jadi tidak bisa buka karena deteksi root padahal hp saya hanya custom rom tapi tidak di root, payah benar developer kamu bos.",APLIKASI
Listrik sering mati dadak bikin komponen elektronik di rumah pada rusak,LAYANAN
KWH tagih sama lapor PLN mobile tidak sama terus fungsi ini lapor via PLN mobil apa? sudah chat. silah kerja yang benar jangan KWH orang main tembak saja sudah sering begini,LAYANAN
Metode pembayaran cimb tunggu hingga 1 jam. padahal transfer sesuai. jam serba otomatis masih lambat nyata PLN,APLIKASI
Aju tambah jaring listrik sudah 5 bulan tidak ada jelas,LAYANAN
"App ngehek. berkali-kali stuck, tidak bisa upload syarat tambah daya. minta resize foto, tapi tidak selalu ada opsi ambil dari galeri. bikin susah! bayangin kalau guna orang-orang tua gaptek.",APLIKASI
Tidak bisa buat login sudah di perbarui masih saja tidak bisa,APLIKASI
Rincian tagihan tidak bisa buka,UMUM
"Kenapa id langgan saya selalu gagal muat titik lokasi? kalau lihat dari data diri id langgan titik koordinat ada di laut benua afrika, sudah di edit juga tidak berubah-ubah. payah.",APLIKASI
Aju balik nama sejak tgl 26 feb sampai saat ini belum ada perbarui status pagi hari tanya ke live chat buat tiket pengaduan untuk tindak lanjut tapi 2 jam kemudian tulis batal langgan yang saya sendiri tidak pernah batal that s really bad experience with this app. i cant believe why the process talking so long! everything move to digital but making people more difficult.,LAYANAN
Tidak tahu kenapa loading terus,UMUM
Layan lambat sangat buruk posisi mati lampu juga,LAYANAN
Sangat lambat proses kembali dana nya,APLIKASI
Baik bagus,UMUM
"Sudah di bayar pun tidak masuk tokennya,kenapa begitu?",APLIKASI
"Layan parah banget. dari jam 14.00 siang tempat saya mati listrik, saya buat pengaduan di aplikasi, tiba tiba di closed sama teknisi padahal listrik belum nyala, saya buat lapor lagi langsung di closed, dan saya mau buat lapor listrik padam yang tiga di jam 18.00 akun saya di block tidak bisa biat lapor aplikasi apa ini kocak",LAYANAN
Lapor mati lampu,LAYANAN
